0: (0.00, 0.00, 0.00), (0.00000, 0.00000, 0.00000, 1.00000)
1: (0.00, 0.00, 0.00), (-0.00048, -0.00054, 0.00026, 1.00000)
2: (0.00, 0.00, 0.00), (-0.00031, -0.00002, 0.00016, 1.00000)
3: (0.00, 0.00, 0.00), (0.00019, -0.00009, 0.00010, 1.00000)
4: (0.00, 0.00, 0.00), (-0.00010, 0.00062, -0.00007, 1.00000)
5: (0.00, 0.00, 0.00), (-0.00046, -0.00024, 0.00001, 1.00000)
6: (0.00, 0.00, 0.00), (0.00022, 0.00004, 0.00015, 1.00000)
7: (0.00, 0.00, 0.00), (-0.00012, -0.00058, -0.00018, 1.00000)
8: (0.00, 0.00, 0.00), (0.00007, -0.00054, -0.00012, 1.00000)
9: (0.00, 0.00, 0.00), (-0.00046, -0.00078, 0.00017, 1.00000)
10: (0.00, 0.00, 0.00), (0.00082, 0.00004, -0.00049, 1.00000)
11: (0.00, 0.00, 0.00), (-0.00004, -0.00076, -0.00031, 1.00000)
12: (0.00, 0.00, 0.00), (-0.00086, -0.00141, 0.00009, 1.00000)
13: (0.00, 0.00, 0.00), (-0.00023, -0.00035, 0.00012, 1.00000)
14: (0.00, 0.00, 0.00), (-0.00022, 0.00099, 0.00003, 1.00000)
15: (0.00, 0.00, 0.00), (0.00011, 0.00103, 0.00010, 1.00000)
16: (0.00, 0.00, 0.00), (0.00015, -0.00015, -0.00034, 1.00000)
17: (0.00, 0.00, 0.00), (-0.00016, -0.00054, 0.00011, 1.00000)
18: (0.00, 0.00, 0.00), (-0.00024, -0.00031, -0.00012, 1.00000)
19: (0.00, 0.00, 0.00), (-0.00040, -0.00059, 0.00013, 1.00000)
20: (0.00, 0.00, 0.00), (-0.00009, -0.00049, -0.00021, 1.00000)
21: (0.00, 0.00, 0.00), (0.00010, 0.00010, 0.00020, 1.00000)
22: (0.00, 0.00, 0.00), (-0.00026, -0.00008, 0.00021, 1.00000)
23: (0.00, 0.00, 0.00), (-0.00015, -0.00082, 0.00026, 1.00000)
24: (0.00, 0.00, 0.00), (-0.00072, -0.00020, 0.00033, 1.00000)
25: (0.00, 0.00, 0.00), (-0.00022, -0.00048, -0.00005, 1.00000)
26: (0.00, 0.00, 0.00), (-0.00056, -0.00035, 0.00012, 1.00000)
27: (0.00, 0.00, 0.00), (-0.00092, -0.00082, 0.00025, 1.00000)
28: (0.00, 0.00, 0.00), (0.00033, -0.00027, -0.00022, 1.00000)
29: (0.00, 0.00, 0.00), (-0.00039, 0.00044, 0.00015, 1.00000)
30: (0.00, 0.00, 0.00), (0.00021, -0.00097, -0.00013, 1.00000)
31: (0.00, 0.00, 0.00), (0.00003, 0.00019, 0.00010, 1.00000)
32: (0.00, 0.00, 0.00), (-0.00030, -0.00049, -0.00010, 1.00000)
33: (0.00, 0.00, 0.00), (-0.00039, -0.00008, 0.00027, 1.00000)
34: (0.00, 0.00, 0.00), (-0.00038, 0.00085, -0.00007, 1.00000)
35: (0.00, 0.00, 0.00), (-0.00072, 0.00017, -0.00001, 1.00000)
36: (0.00, 0.00, 0.00), (-0.00006, 0.00003, -0.00002, 1.00000)
37: (0.00, 0.00, 0.00), (-0.00003, -0.00020, -0.00004, 1.00000)
38: (0.00, 0.00, 0.00), (-0.00002, -0.00067, -0.00010, 1.00000)
39: (0.00, 0.00, 0.00), (-0.00018, 0.00042, 0.00008, 1.00000)
40: (0.00, 0.00, 0.00), (-0.00065, -0.00091, 0.00034, 1.00000)
41: (0.00, 0.00, 0.00), (-0.00015, -0.00048, -0.00021, 1.00000)
42: (0.00, 0.00, 0.00), (-0.00029, 0.00011, -0.00017, 1.00000)
43: (0.00, 0.00, 0.00), (0.00019, -0.00049, -0.00016, 1.00000)
44: (0.00, 0.00, 0.00), (-0.00160, -0.00031, 0.00037, 1.00000)
45: (0.00, 0.00, 0.00), (-0.00074, -0.00048, 0.00045, 1.00000)
